# file...... IEEE_13_house_passiveDR_transformer_power.csv
# date...... Thu Jun 11 17:40:01 2020
# user...... User
# host...... (null)
# target.... transformer 27
# trigger... (none)
# interval.. 60
# limit..... 2880
# timestamp,power_in_A.real,power_in_A.imag,power_in_B.real,power_in_B.imag,power_in_C.real,power_in_C.imag,power_out_A.real,power_out_A.imag,power_out_B.real,power_out_B.imag,power_out_C.real,power_out_C.imag,power_losses_A.real,power_losses_A.imag
2000-08-02 17:57:00 PDT,+152990,-48619.6,+152378,-47748,+104645,-49672.9,+152989,-48631,+152376,-47759.2,+104644,-49678.8,+1.70581,+11.3438
2000-08-02 17:58:00 PDT,+153209,-48596.6,+152593,-47711.1,+100374,-49812.3,+153207,-48608,+152591,-47722.3,+100374,-49817.8,+1.71008,+11.3722
2000-08-02 17:59:00 PDT,+153317,-48600.5,+152521,-47666.4,+100411,-49810.3,+153315,-48611.9,+152519,-47677.7,+100410,-49815.9,+1.71229,+11.3869
2000-08-02 18:00:00 PDT,+154139,-48579,+143757,-48105.2,+109925,-49549,+154137,-48590.5,+143756,-48115.3,+109924,-49555.4,+1.72883,+11.4972
2000-08-02 18:01:00 PDT,+154177,-48578.2,+143844,-48103,+109996,-49547.8,+154175,-48589.7,+143843,-48113.1,+109995,-49554.2,+1.7296,+11.5024
2000-08-02 18:02:00 PDT,+154453,-48580.9,+148400,-48014.2,+110108,-49553.3,+154451,-48592.4,+148399,-48024.9,+110107,-49559.7,+1.73525,+11.54
2000-08-02 18:03:00 PDT,+154514,-48598.8,+148487,-48029.8,+114682,-49434.7,+154512,-48610.3,+148485,-48040.6,+114681,-49441.6,+1.73661,+11.549
2000-08-02 18:04:00 PDT,+154619,-48595.9,+148708,-48023.2,+114777,-49433.4,+154617,-48607.5,+148706,-48033.9,+114776,-49440.3,+1.73873,+11.5632
2000-08-02 18:05:00 PDT,+159586,-48446.5,+153671,-47833.7,+115075,-49457.7,+159584,-48458.8,+153669,-47845.1,+115074,-49464.6,+1.84077,+12.2435
2000-08-02 18:06:00 PDT,+159361,-48436.3,+153806,-47809.9,+110685,-49570.4,+159359,-48448.5,+153804,-47821.3,+110684,-49576.9,+1.83596,+12.2114
2000-08-02 18:07:00 PDT,+159463,-48454.7,+153968,-47824.5,+115630,-49442.8,+159461,-48467,+153966,-47836,+115629,-49449.8,+1.83823,+12.2266
2000-08-02 18:08:00 PDT,+159520,-48524.8,+163411,-47392.2,+115739,-49469.7,+159518,-48537,+163409,-47405,+115738,-49476.7,+1.83988,+12.2376
2000-08-02 18:09:00 PDT,+159623,-48463.7,+158608,-47597.6,+111097,-49575.4,+159621,-48475.9,+158606,-47609.6,+111096,-49581.9,+1.84167,+12.2495
2000-08-02 18:10:00 PDT,+159682,-48495,+158395,-47523.8,+114886,-49443.2,+159680,-48507.3,+158393,-47535.9,+114885,-49450.1,+1.8431,+12.259
2000-08-02 18:11:00 PDT,+164241,-48356.1,+163124,-47325.1,+114941,-49471.5,+164239,-48369,+163122,-47337.8,+114940,-49478.4,+1.93969,+12.903
2000-08-02 18:12:00 PDT,+164378,-48351.5,+163220,-47321.7,+115032,-49470,+164376,-48364.5,+163218,-47334.5,+115031,-49477,+1.94263,+12.9225
2000-08-02 18:13:00 PDT,+164455,-48350.1,+163464,-47314.5,+115123,-49468.5,+164454,-48363.1,+163462,-47327.3,+115121,-49475.4,+1.9443,+12.9337
2000-08-02 18:14:00 PDT,+159715,-48496.1,+158787,-47514.4,+115308,-49432.5,+159713,-48508.4,+158785,-47526.5,+115307,-49439.5,+1.84381,+12.2637
2000-08-02 18:15:00 PDT,+155590,-48514.1,+145678,-48042,+106468,-49604.3,+155588,-48525.8,+145677,-48052.4,+106467,-49610.4,+1.75808,+11.6922
2000-08-02 18:16:00 PDT,+155662,-48512.1,+145757,-48039.4,+106574,-49602.2,+155660,-48523.8,+145755,-48049.8,+106573,-49608.3,+1.75955,+11.702
2000-08-02 18:17:00 PDT,+155784,-48492.8,+145915,-48007,+102374,-49741.2,+155782,-48504.6,+145913,-48017.4,+102373,-49746.9,+1.76193,+11.7179
2000-08-02 18:18:00 PDT,+161201,-48285.6,+145998,-48031.4,+102363,-49757,+161199,-48298,+145996,-48041.8,+102362,-49762.7,+1.87394,+12.4646
2000-08-02 18:19:00 PDT,+161288,-48282,+145998,-48031.9,+102377,-49756.8,+161286,-48294.5,+145996,-48042.3,+102376,-49762.5,+1.87577,+12.4768
2000-08-02 18:20:00 PDT,+161131,-48255.1,+146117,-48023.7,+102488,-49760.5,+161129,-48267.6,+146115,-48034.1,+102487,-49766.2,+1.87226,+12.4534
2000-08-02 18:21:00 PDT,+161328,-48248.1,+146241,-48021.2,+102703,-49756.7,+161326,-48260.6,+146240,-48031.7,+102702,-49762.5,+1.8764,+12.481
2000-08-02 18:22:00 PDT,+156095,-48450.5,+146449,-47986.9,+102810,-49739.7,+156093,-48462.2,+146448,-47997.4,+102809,-49745.5,+1.76806,+11.7588
2000-08-02 18:23:00 PDT,+156179,-48466.3,+146580,-48000.1,+107042,-49638.4,+156178,-48478.1,+146578,-48010.6,+107041,-49644.5,+1.76991,+11.771
2000-08-02 18:24:00 PDT,+156279,-48488.6,+151231,-47842,+107059,-49653.9,+156277,-48500.4,+151230,-47853.1,+107058,-49660,+1.77211,+11.7857
2000-08-02 18:25:00 PDT,+161063,-48294.1,+151385,-47798.5,+103010,-49764.3,+161061,-48306.5,+151383,-47809.6,+103009,-49770.1,+1.87106,+12.4454
2000-08-02 18:26:00 PDT,+165845,-48107.2,+151533,-47817.3,+103132,-49774.9,+165843,-48120.3,+151531,-47828.5,+103131,-49780.6,+1.97304,+13.1253
2000-08-02 18:27:00 PDT,+174831,-47715,+151541,-47890.4,+107871,-49656.2,+174829,-47729.5,+151539,-47901.5,+107870,-49662.4,+2.17262,+14.4558
2000-08-02 18:28:00 PDT,+175019,-47707.9,+151708,-47884.5,+107923,-49655.9,+175017,-47722.4,+151707,-47895.6,+107922,-49662.1,+2.17691,+14.4844
2000-08-02 18:29:00 PDT,+174691,-47793.8,+156601,-47714.7,+108021,-49660.7,+174689,-47808.2,+156599,-47726.4,+108020,-49667,+2.16988,+14.4375
2000-08-02 18:30:00 PDT,+170478,-48058.5,+164966,-47396.2,+108093,-49659.1,+170476,-48072.4,+164964,-47409.2,+108092,-49665.3,+2.07557,+13.8088
2000-08-02 18:31:00 PDT,+166332,-48226,+165084,-47369.9,+108191,-49643.9,+166330,-48239.2,+165082,-47382.9,+108190,-49650.2,+1.98447,+13.2015
2000-08-02 18:32:00 PDT,+166572,-48248.1,+170314,-47169.7,+108282,-49659.5,+166570,-48261.4,+170312,-47183.4,+108281,-49665.7,+1.98989,+13.2376
2000-08-02 18:33:00 PDT,+170439,-48091.9,+170450,-47185.9,+108389,-49668.6,+170437,-48105.7,+170448,-47199.7,+108388,-49674.8,+2.07491,+13.8044
2000-08-02 18:34:00 PDT,+165922,-48208.3,+161620,-47544.8,+108485,-49624.6,+165920,-48221.5,+161618,-47557.3,+108484,-49630.9,+1.97537,+13.1408
2000-08-02 18:35:00 PDT,+166190,-48159.4,+157468,-47756.1,+108570,-49608.5,+166188,-48172.6,+157467,-47768.1,+108569,-49614.8,+1.98094,+13.1779
2000-08-02 18:36:00 PDT,+166235,-48191.7,+161876,-47677.4,+113158,-49501.9,+166233,-48204.9,+161875,-47689.9,+113157,-49508.7,+1.98212,+13.1858
2000-08-02 18:37:00 PDT,+166644,-48188.6,+166529,-47431.9,+108569,-49674,+166642,-48201.8,+166527,-47445.1,+108568,-49680.3,+1.99109,+13.2456
2000-08-02 18:38:00 PDT,+158798,-48495.6,+166609,-47388.2,+108586,-49649.5,+158797,-48507.8,+166607,-47401.4,+108585,-49655.8,+1.82454,+12.1353
2000-08-02 18:39:00 PDT,+159036,-48487.7,+166780,-47384.2,+108689,-49647.6,+159034,-48499.8,+166778,-47397.5,+108688,-49653.9,+1.82946,+12.1681
2000-08-02 18:40:00 PDT,+163470,-48324.6,+176049,-47186.7,+113477,-49604.4,+163468,-48337.4,+176047,-47201.3,+113476,-49611.2,+1.9228,+12.7903
2000-08-02 18:41:00 PDT,+168259,-48065.7,+171014,-47397.9,+113491,-49609.7,+168257,-48079.2,+171012,-47411.8,+113490,-49616.5,+2.02601,+13.4784
2000-08-02 18:42:00 PDT,+168353,-48024.7,+166561,-47607.3,+113560,-49594.7,+168351,-48038.2,+166559,-47620.5,+113559,-49601.4,+2.02783,+13.4906
2000-08-02 18:43:00 PDT,+168364,-47996.9,+157756,-47810.7,+113645,-49577.1,+168362,-48010.4,+157754,-47822.7,+113644,-49583.9,+2.0279,+13.491
2000-08-02 18:44:00 PDT,+168522,-47988,+157817,-47819.9,+113773,-49533.7,+168519,-48001.5,+157815,-47831.8,+113772,-49540.5,+2.03136,+13.514
2000-08-02 18:45:00 PDT,+159237,-48371.6,+153258,-47862.6,+109033,-49567.3,+159235,-48383.8,+153257,-47873.9,+109032,-49573.6,+1.83295,+12.1914
2000-08-02 18:46:00 PDT,+159290,-48357.6,+148945,-47949.4,+109035,-49560.5,+159288,-48369.8,+148943,-47960.2,+109034,-49566.8,+1.83398,+12.1982
2000-08-02 18:47:00 PDT,+159275,-48393.3,+153500,-47747.9,+109037,-49574,+159273,-48405.5,+153498,-47759.3,+109036,-49580.3,+1.83389,+12.1976
2000-08-02 18:48:00 PDT,+154904,-48606,+157745,-47637.3,+109105,-49558.2,+154902,-48617.6,+157743,-47649.2,+109104,-49564.5,+1.74461,+11.6024
2000-08-02 18:49:00 PDT,+154933,-48605.2,+157818,-47635.4,+109149,-49557.4,+154931,-48616.8,+157816,-47647.4,+109148,-49563.7,+1.74519,+11.6063
2000-08-02 18:50:00 PDT,+159214,-48442.7,+157914,-47641.8,+108935,-49618.2,+159212,-48454.9,+157912,-47653.8,+108934,-49624.5,+1.83291,+12.1911
2000-08-02 18:51:00 PDT,+159369,-48467.8,+161987,-47453.4,+108988,-49629.8,+159368,-48480,+161985,-47466,+108987,-49636.1,+1.83635,+12.214
2000-08-02 18:52:00 PDT,+163886,-48294.4,+162050,-47475.1,+109036,-49643,+163884,-48307.3,+162048,-47487.6,+109035,-49649.3,+1.9316,+12.849
2000-08-02 18:53:00 PDT,+164090,-48286.7,+162127,-47473.8,+109144,-49641.1,+164088,-48299.6,+162125,-47486.3,+109143,-49647.4,+1.93597,+12.8781
2000-08-02 18:54:00 PDT,+164125,-48305.7,+162231,-47491.4,+113674,-49527.1,+164123,-48318.6,+162229,-47504,+113673,-49533.9,+1.93685,+12.884
2000-08-02 18:55:00 PDT,+169013,-48092.6,+162175,-47500.9,+109446,-49648.3,+169011,-48106.2,+162173,-47513.4,+109445,-49654.7,+2.04296,+13.5914
2000-08-02 18:56:00 PDT,+173836,-47895.7,+162292,-47522,+109509,-49661.8,+173834,-47910,+162291,-47534.6,+109508,-49668.1,+2.15086,+14.3107
2000-08-02 18:57:00 PDT,+173968,-47876.8,+158190,-47612.3,+109560,-49654.1,+173966,-47891.1,+158188,-47624.3,+109560,-49660.4,+2.15377,+14.3301
2000-08-02 18:58:00 PDT,+165615,-48188.9,+154290,-47749,+109667,-49612.5,+165613,-48202,+154288,-47760.5,+109666,-49618.9,+1.96853,+13.0952
2000-08-02 18:59:00 PDT,+165677,-48222.6,+158858,-47539.1,+109690,-49626.1,+165675,-48235.7,+158856,-47551.2,+109689,-49632.5,+1.9701,+13.1056
2000-08-02 19:00:00 PDT,+170299,-48136.1,+169035,-47282.3,+120057,-49399,+170297,-48149.8,+169033,-47295.9,+120056,-49406.4,+2.07204,+13.7853
2000-08-02 19:01:00 PDT,+165605,-48303.4,+169104,-47233.1,+115699,-49500.1,+165603,-48316.5,+169102,-47246.6,+115698,-49507.1,+1.96904,+13.0986
2000-08-02 19:02:00 PDT,+165781,-48327.1,+173974,-47044.7,+115845,-49512.4,+165779,-48340.2,+173972,-47059,+115844,-49519.4,+1.97305,+13.1253
2000-08-02 19:03:00 PDT,+165824,-48327.2,+174121,-47039.7,+116027,-49508.2,+165822,-48340.3,+174119,-47054,+116026,-49515.2,+1.97399,+13.1316
2000-08-02 19:04:00 PDT,+165899,-48319.8,+174265,-47042.3,+115488,-49483.5,+165897,-48333,+174263,-47056.7,+115487,-49490.4,+1.97558,+13.1422
2000-08-02 19:05:00 PDT,+165471,-48372.4,+179224,-46749.7,+119946,-49389.9,+165469,-48385.5,+179221,-46764.8,+119945,-49397.3,+1.96656,+13.0821
2000-08-02 19:06:00 PDT,+165604,-48338.3,+174549,-46945.2,+120144,-49367.8,+165602,-48351.4,+174547,-46959.6,+120143,-49375.3,+1.96924,+13.0999
2000-08-02 19:07:00 PDT,+165688,-48285.6,+169931,-47103.7,+115429,-49478.6,+165686,-48298.7,+169929,-47117.4,+115428,-49485.6,+1.97075,+13.11
2000-08-02 19:08:00 PDT,+170432,-48111.6,+170077,-47159.4,+120160,-49325.6,+170430,-48125.4,+170075,-47173.1,+120159,-49333,+2.07488,+13.8042
2000-08-02 19:09:00 PDT,+170554,-48091.5,+170176,-47122.8,+115905,-49480.7,+170552,-48105.3,+170174,-47136.5,+115903,-49487.7,+2.07751,+13.8217
2000-08-02 19:10:00 PDT,+175234,-47842.8,+161612,-47530.7,+120636,-49386.3,+175232,-47857.3,+161611,-47543.2,+120635,-49393.8,+2.18274,+14.5233
2000-08-02 19:11:00 PDT,+175313,-47909.8,+170876,-47130.3,+120748,-49413.7,+175311,-47924.3,+170874,-47144.1,+120746,-49421.2,+2.18499,+14.5383
2000-08-02 19:12:00 PDT,+167176,-48271.6,+170936,-47090.9,+121240,-49365.8,+167174,-48285,+170934,-47104.7,+121239,-49373.3,+2.00336,+13.3274
2000-08-02 19:13:00 PDT,+167228,-48270.7,+171099,-47085.9,+121301,-49364.8,+167226,-48284,+171097,-47099.7,+121300,-49372.3,+2.00449,+13.3349
2000-08-02 19:14:00 PDT,+167257,-48309.6,+175905,-46844.3,+121563,-49370.9,+167255,-48322.9,+175902,-46858.9,+121562,-49378.5,+2.00538,+13.3409
2000-08-02 19:15:00 PDT,+176520,-47889.2,+171074,-47125.4,+121307,-49439.9,+176518,-47904,+171072,-47139.3,+121306,-49447.5,+2.21287,+14.7242
2000-08-02 19:16:00 PDT,+176654,-47883.6,+171127,-47123.8,+121377,-49438.8,+176652,-47898.3,+171124,-47137.6,+121376,-49446.4,+2.21597,+14.7448
2000-08-02 19:17:00 PDT,+176818,-47879.3,+171385,-47112.5,+121476,-49437.6,+176815,-47894.1,+171382,-47126.4,+121475,-49445.1,+2.21975,+14.77
2000-08-02 19:18:00 PDT,+167754,-48161.8,+162446,-47416.7,+112126,-49579.5,+167752,-48175.2,+162444,-47429.3,+112125,-49586.2,+2.01542,+13.4078
2000-08-02 19:19:00 PDT,+167873,-48221.5,+171329,-47026.8,+112135,-49608,+167871,-48234.9,+171327,-47040.7,+112134,-49614.6,+2.01843,+13.4279
2000-08-02 19:20:00 PDT,+173324,-47933.9,+162690,-47482.2,+112195,-49597.7,+173321,-47948.1,+162688,-47494.8,+112194,-49604.3,+2.13936,+14.234
2000-08-02 19:21:00 PDT,+178631,-47671.8,+162913,-47498.9,+112504,-49615.2,+178629,-47686.8,+162911,-47511.6,+112503,-49621.8,+2.26099,+15.0449
2000-08-02 19:22:00 PDT,+178772,-47701.6,+168082,-47303.2,+112625,-49629.6,+178770,-47716.6,+168080,-47316.6,+112624,-49636.3,+2.26451,+15.0684
2000-08-02 19:23:00 PDT,+174208,-47866.8,+164056,-47432.8,+112780,-49596,+174206,-47881.2,+164054,-47445.6,+112779,-49602.6,+2.15921,+14.3664
2000-08-02 19:24:00 PDT,+174490,-47854.5,+164056,-47434.5,+112850,-49595.3,+174487,-47868.9,+164054,-47447.4,+112849,-49602,+2.16562,+14.4091
2000-08-02 19:25:00 PDT,+174434,-47819.8,+159267,-47612.8,+112877,-49578.5,+174432,-47834.2,+159265,-47624.9,+112876,-49585.2,+2.16412,+14.3991
2000-08-02 19:26:00 PDT,+174525,-47832.1,+163984,-47515.9,+113454,-49529.1,+174523,-47846.5,+163982,-47528.8,+113453,-49535.8,+2.1663,+14.4136
2000-08-02 19:27:00 PDT,+170102,-48034.5,+164076,-47513.8,+118370,-49386.4,+170100,-48048.2,+164074,-47526.6,+118369,-49393.7,+2.06698,+13.7515
2000-08-02 19:28:00 PDT,+165385,-48256.2,+164322,-47531.6,+118563,-49358.2,+165383,-48269.3,+164320,-47544.5,+118562,-49365.5,+1.96393,+13.0646
2000-08-02 19:29:00 PDT,+174800,-47839.1,+164720,-47558.6,+118689,-49396.4,+174798,-47853.6,+164718,-47571.5,+118688,-49403.6,+2.17269,+14.4563
2000-08-02 19:30:00 PDT,+170637,-48036.3,+169217,-47290.8,+114200,-49554.4,+170635,-48050.1,+169214,-47304.4,+114199,-49561.2,+2.07901,+13.8317
2000-08-02 19:31:00 PDT,+170740,-48019.8,+165009,-47386.3,+114435,-49540.6,+170738,-48033.6,+165007,-47399.3,+114434,-49547.4,+2.08122,+13.8465
2000-08-02 19:32:00 PDT,+171112,-48020.5,+165185,-47413.2,+118952,-49383.2,+171110,-48034.4,+165183,-47426.2,+118951,-49390.5,+2.08962,+13.9025
2000-08-02 19:33:00 PDT,+171165,-47998.7,+165360,-47384.8,+114299,-49504.5,+171163,-48012.6,+165358,-47397.8,+114298,-49511.4,+2.09069,+13.9096
2000-08-02 19:34:00 PDT,+171458,-47987.1,+165470,-47382.2,+114454,-49501.8,+171456,-48001.1,+165468,-47395.3,+114453,-49508.6,+2.09724,+13.9532
2000-08-02 19:35:00 PDT,+162809,-48397.5,+170478,-47145.5,+114662,-49475.4,+162807,-48410.2,+170476,-47159.3,+114661,-49482.3,+1.90904,+12.6986
2000-08-02 19:36:00 PDT,+163001,-48362,+165855,-47325.7,+114665,-49460.4,+162999,-48374.7,+165853,-47338.8,+114663,-49467.3,+1.91294,+12.7246
2000-08-02 19:37:00 PDT,+167846,-48157.1,+166101,-47309.8,+110330,-49627.7,+167844,-48170.5,+166099,-47323,+110329,-49634.1,+2.01743,+13.4212
2000-08-02 19:38:00 PDT,+168332,-48136.7,+166278,-47307.8,+110329,-49629.8,+168330,-48150.2,+166276,-47321,+110328,-49636.3,+2.02808,+13.4922
2000-08-02 19:39:00 PDT,+168785,-48120.8,+166600,-47300.3,+110622,-49623.7,+168783,-48134.4,+166598,-47313.5,+110621,-49630.2,+2.03806,+13.5588
2000-08-02 19:40:00 PDT,+164250,-48308.1,+162383,-47470.7,+119980,-49387.6,+164248,-48321,+162381,-47483.3,+119978,-49395,+1.93957,+12.9022
2000-08-02 19:41:00 PDT,+164662,-48292,+162643,-47463.9,+120076,-49386.6,+164660,-48304.9,+162641,-47476.5,+120075,-49394,+1.94841,+12.9611
2000-08-02 19:42:00 PDT,+164933,-48281.7,+162705,-47463.5,+120252,-49383.7,+164931,-48294.7,+162703,-47476.1,+120251,-49391.2,+1.95425,+13
2000-08-02 19:43:00 PDT,+164933,-48283.1,+162789,-47463.4,+120548,-49374.4,+164931,-48296.1,+162787,-47476.1,+120546,-49381.8,+1.95426,+13
2000-08-02 19:44:00 PDT,+165254,-48235.1,+158353,-47673,+120877,-49352.3,+165253,-48248.1,+158351,-47685.1,+120876,-49359.9,+1.96095,+13.0447
2000-08-02 19:45:00 PDT,+165417,-48306.7,+171695,-47117.2,+116758,-49469.6,+165415,-48319.7,+171693,-47131.1,+116757,-49476.7,+1.96496,+13.0714
2000-08-02 19:46:00 PDT,+165496,-48306.5,+172091,-47098.7,+116758,-49471.1,+165494,-48319.6,+172088,-47112.7,+116757,-49478.2,+1.96668,+13.0829
2000-08-02 19:47:00 PDT,+170223,-48099.7,+172410,-47084.7,+111646,-49618.9,+170221,-48113.5,+172408,-47098.8,+111645,-49625.5,+2.0701,+13.7723
2000-08-02 19:48:00 PDT,+174861,-47907.5,+172506,-47106.2,+111830,-49628,+174859,-47922,+172504,-47120.3,+111829,-49634.6,+2.17451,+14.4684
2000-08-02 19:49:00 PDT,+174967,-47895.9,+168407,-47292.8,+116614,-49493.4,+174965,-47910.4,+168405,-47306.2,+116612,-49500.5,+2.1769,+14.4843
2000-08-02 19:50:00 PDT,+170540,-48005.9,+159741,-47627.6,+116785,-49483.6,+170538,-48019.7,+159739,-47639.9,+116784,-49490.6,+2.07664,+13.816
2000-08-02 19:51:00 PDT,+170924,-47991.2,+159863,-47624.9,+116961,-49480.1,+170922,-48005.1,+159861,-47637.1,+116960,-49487.2,+2.0852,+13.873
2000-08-02 19:52:00 PDT,+171632,-47961.8,+160023,-47623,+117163,-49478.1,+171630,-47975.7,+160021,-47635.3,+117162,-49485.2,+2.10102,+13.9785
2000-08-02 19:53:00 PDT,+172059,-47945.8,+160292,-47616.9,+117429,-49473,+172057,-47959.9,+160290,-47629.3,+117428,-49480.1,+2.11061,+14.0424
2000-08-02 19:54:00 PDT,+172616,-47888.6,+160610,-47603.8,+117572,-49479.3,+172614,-47902.7,+160608,-47616.1,+117571,-49486.5,+2.12292,+14.1245
2000-08-02 19:55:00 PDT,+177239,-47696,+160741,-47625.5,+117795,-49487.8,+177237,-47710.9,+160740,-47637.8,+117794,-49495,+2.22844,+14.828
2000-08-02 19:56:00 PDT,+177499,-47716.9,+165923,-47372.1,+113478,-49573.5,+177497,-47731.8,+165921,-47385.2,+113477,-49580.2,+2.23466,+14.8694
2000-08-02 19:57:00 PDT,+178167,-47594.5,+166330,-47359.8,+113653,-49573.2,+178164,-47609.4,+166328,-47372.9,+113652,-49580,+2.24957,+14.9688
2000-08-02 19:58:00 PDT,+183082,-47380.1,+166793,-47365.3,+113862,-49584.6,+183079,-47395.8,+166791,-47378.5,+113861,-49591.4,+2.36541,+15.741
2000-08-02 19:59:00 PDT,+183290,-47370.3,+166870,-47363,+113936,-49583.4,+183288,-47386,+166868,-47376.2,+113935,-49590.2,+2.37038,+15.7742
2000-08-02 20:00:00 PDT,+234248,-30662.9,+237808,-27250.2,+142800,-42046.6,+234245,-30687.4,+237804,-27275.4,+142799,-42056.3,+3.68863,+24.5625
2000-08-02 20:01:00 PDT,+234642,-30552.3,+237990,-27248.2,+142998,-42047.3,+234639,-30577,+237986,-27273.5,+142996,-42057.1,+3.70038,+24.6408
2000-08-02 20:02:00 PDT,+235276,-30577.4,+242584,-26958.6,+143292,-42055.9,+235273,-30602.2,+242580,-26984.9,+143291,-42065.7,+3.72014,+24.7726
2000-08-02 20:03:00 PDT,+235089,-30647.5,+239426,-27987.6,+143568,-42042.1,+235086,-30672.3,+239422,-28013.1,+143566,-42051.9,+3.71462,+24.7358
2000-08-02 20:04:00 PDT,+219789,-35245,+233265,-29918.7,+132113,-45185.1,+219786,-35266.8,+233261,-29943,+132111,-45193.7,+3.27526,+21.8067
2000-08-02 20:05:00 PDT,+193664,-44062.7,+203805,-39435.8,+132742,-44869.5,+193661,-44080,+203803,-39454.7,+132741,-44878.2,+2.60851,+17.3618
2000-08-02 20:06:00 PDT,+188214,-46794.7,+200716,-41444.6,+120374,-48467.7,+188211,-46811.2,+200713,-41463.1,+120373,-48475.1,+2.48754,+16.5552
2000-08-02 20:07:00 PDT,+188480,-46714.3,+193191,-43704.6,+116367,-49597.3,+188477,-46730.9,+193189,-43721.9,+116366,-49604.3,+2.49365,+16.596
2000-08-02 20:08:00 PDT,+185210,-47570.1,+183705,-46622.9,+116650,-49558.6,+185207,-47586.2,+183703,-46638.7,+116649,-49565.7,+2.41833,+16.0939
2000-08-02 20:09:00 PDT,+185444,-47562.2,+184004,-46611,+116776,-49556.6,+185441,-47578.4,+184002,-46626.8,+116775,-49563.7,+2.424,+16.1317
2000-08-02 20:10:00 PDT,+181324,-47681.2,+175562,-46985.1,+121825,-49337.2,+181322,-47696.7,+175559,-46999.6,+121824,-49344.8,+2.32503,+15.4719
2000-08-02 20:11:00 PDT,+181512,-47660.2,+171892,-47197.4,+126795,-49189.9,+181509,-47675.7,+171890,-47211.4,+126794,-49198,+2.32939,+15.5009
2000-08-02 20:12:00 PDT,+177839,-47816.3,+171803,-47268.1,+127077,-49168.9,+177837,-47831.2,+171801,-47282.1,+127075,-49177,+2.24327,+14.9268
2000-08-02 20:13:00 PDT,+178020,-47812.8,+172372,-47250.7,+127289,-49165,+178018,-47827.7,+172370,-47264.8,+127287,-49173.2,+2.24749,+14.955
2000-08-02 20:14:00 PDT,+187517,-47429.1,+172961,-47301,+132249,-49058.9,+187514,-47445.5,+172959,-47315.2,+132248,-49067.7,+2.47419,+16.4663
2000-08-02 20:15:00 PDT,+183090,-47625.1,+172972,-47265.8,+132460,-49078.4,+183088,-47640.9,+172970,-47280,+132459,-49087.2,+2.36716,+15.7527
2000-08-02 20:16:00 PDT,+183310,-47617.4,+173156,-47259.1,+132707,-49072.7,+183307,-47633.1,+173154,-47273.3,+132706,-49081.5,+2.37241,+15.7877
2000-08-02 20:17:00 PDT,+183976,-47468.4,+169256,-47319.9,+132949,-49054.4,+183973,-47484.3,+169254,-47333.5,+132948,-49063.2,+2.38762,+15.8891
2000-08-02 20:18:00 PDT,+179473,-47675.6,+169504,-47313.2,+136228,-48895.2,+179471,-47690.8,+169502,-47326.8,+136226,-48904.4,+2.28091,+15.1778
2000-08-02 20:19:00 PDT,+179716,-47685.2,+174359,-47054.2,+131783,-49046.4,+179714,-47700.4,+174357,-47068.6,+131781,-49055.1,+2.28674,+15.2166
2000-08-02 20:20:00 PDT,+184989,-47460.8,+174400,-47170.3,+132039,-49061.5,+184987,-47476.8,+174398,-47184.7,+132037,-49070.2,+2.41225,+16.0533
2000-08-02 20:21:00 PDT,+180753,-47742.4,+174777,-47137.8,+132658,-49025.3,+180751,-47757.8,+174775,-47152.2,+132657,-49034.1,+2.31177,+15.3835
2000-08-02 20:22:00 PDT,+185469,-47543.1,+175288,-47141.1,+132907,-49038.5,+185467,-47559.2,+175285,-47155.6,+132906,-49047.3,+2.4245,+16.135
2000-08-02 20:23:00 PDT,+185724,-47536.3,+175682,-47129,+133285,-49026.4,+185722,-47552.4,+175680,-47143.5,+133284,-49035.3,+2.43072,+16.1764
2000-08-02 20:24:00 PDT,+191226,-47284.1,+175675,-47158.8,+133353,-49048.1,+191223,-47301.1,+175673,-47173.4,+133352,-49057,+2.566,+17.0783
2000-08-02 20:25:00 PDT,+181425,-47671.7,+175901,-47093.2,+124785,-49299.1,+181423,-47687.2,+175899,-47107.8,+124784,-49307,+2.32738,+15.4876
2000-08-02 20:26:00 PDT,+181918,-47560.1,+176377,-47076.5,+125454,-49189.6,+181916,-47575.7,+176375,-47091.2,+125453,-49197.6,+2.33851,+15.5617
2000-08-02 20:27:00 PDT,+182398,-47524.3,+176813,-46947.2,+121557,-49298.2,+182396,-47540,+176811,-46961.9,+121556,-49305.8,+2.34983,+15.6372
2000-08-02 20:28:00 PDT,+182551,-47659,+181986,-46682.7,+121445,-49408.8,+182548,-47674.7,+181984,-46698.2,+121444,-49416.3,+2.35435,+15.6673
2000-08-02 20:29:00 PDT,+186888,-47449.6,+182176,-46802.2,+126284,-49341.5,+186886,-47466,+182173,-46817.7,+126282,-49349.6,+2.4588,+16.3636
2000-08-02 20:30:00 PDT,+183205,-47605.8,+177797,-46989.7,+131214,-49171.6,+183203,-47621.6,+177795,-47004.6,+131213,-49180.3,+2.3698,+15.7704
2000-08-02 20:31:00 PDT,+183702,-47493.6,+178146,-46977.8,+131522,-49165,+183699,-47509.4,+178144,-46992.7,+131521,-49173.6,+2.38113,+15.8459
2000-08-02 20:32:00 PDT,+184411,-47461.7,+178410,-46970.2,+131776,-49160.4,+184408,-47477.6,+178408,-46985.2,+131774,-49169.1,+2.39815,+15.9593
